service_id,start_date,end_date,active_days_per_week,exception_count,service_stability_level,last_refresh
1608,2025-04-04,2025-12-13,0,9,Unstable,"2026-04-06 10:59:30"
1609,2025-04-04,2025-12-13,0,5,Limited,"2026-04-06 10:59:30"
161,2025-04-04,2025-12-13,2,16,Unstable,"2026-04-06 10:59:30"
1610,2025-04-04,2025-12-13,0,11,Unstable,"2026-04-06 10:59:30"
1611,2025-04-04,2025-12-13,0,6,Limited,"2026-04-06 10:59:30"
1612,2025-04-04,2025-12-13,0,5,Limited,"2026-04-06 10:59:30"
1613,2025-04-04,2025-12-13,0,4,Limited,"2026-04-06 10:59:30"
1614,2025-04-04,2025-12-13,0,54,Unstable,"2026-04-06 10:59:30"
1615,2025-04-04,2025-12-13,0,60,Unstable,"2026-04-06 10:59:30"
1616,2025-04-04,2025-12-13,0,59,Unstable,"2026-04-06 10:59:30"
1617,2025-04-04,2025-12-13,0,50,Unstable,"2026-04-06 10:59:30"
1618,2025-04-04,2025-12-13,1,19,Unstable,"2026-04-06 10:59:30"
1619,2025-04-04,2025-12-13,0,12,Unstable,"2026-04-06 10:59:30"
162,2025-04-04,2025-12-13,7,37,Unstable,"2026-04-06 10:59:30"
1620,2025-04-04,2025-12-13,1,13,Unstable,"2026-04-06 10:59:30"
1621,2025-04-04,2025-12-13,0,12,Unstable,"2026-04-06 10:59:30"
1622,2025-04-04,2025-12-13,2,32,Unstable,"2026-04-06 10:59:30"
1623,2025-04-04,2025-12-13,0,24,Unstable,"2026-04-06 10:59:30"
1624,2025-04-04,2025-12-13,0,2,Limited,"2026-04-06 10:59:30"
1625,2025-04-04,2025-12-13,2,32,Unstable,"2026-04-06 10:59:30"
1626,2025-04-04,2025-12-13,1,16,Unstable,"2026-04-06 10:59:30"
1627,2025-04-04,2025-12-13,5,8,Limited,"2026-04-06 10:59:30"
1628,2025-04-04,2025-12-13,5,9,Limited,"2026-04-06 10:59:30"
1629,2025-04-04,2025-12-13,0,48,Unstable,"2026-04-06 10:59:30"
163,2025-04-04,2025-12-13,0,2,Limited,"2026-04-06 10:59:30"
1630,2025-04-04,2025-12-13,0,15,Unstable,"2026-04-06 10:59:30"
1631,2025-04-04,2025-12-13,0,11,Unstable,"2026-04-06 10:59:30"
1632,2025-04-04,2025-12-13,0,12,Unstable,"2026-04-06 10:59:30"
1633,2025-04-04,2025-12-13,0,39,Unstable,"2026-04-06 10:59:30"
1634,2025-04-04,2025-12-13,0,48,Unstable,"2026-04-06 10:59:30"
1635,2025-04-04,2025-12-13,0,48,Unstable,"2026-04-06 10:59:30"
1636,2025-04-04,2025-12-13,0,53,Unstable,"2026-04-06 10:59:30"
1637,2025-04-04,2025-12-13,0,48,Unstable,"2026-04-06 10:59:30"
1638,2025-04-04,2025-12-13,0,11,Unstable,"2026-04-06 10:59:30"
1639,2025-04-04,2025-12-13,0,19,Unstable,"2026-04-06 10:59:30"
164,2025-04-04,2025-12-13,0,13,Unstable,"2026-04-06 10:59:30"
1640,2025-04-04,2025-12-13,0,14,Unstable,"2026-04-06 10:59:30"
1641,2025-04-04,2025-12-13,0,20,Unstable,"2026-04-06 10:59:30"
1642,2025-04-04,2025-12-13,0,11,Unstable,"2026-04-06 10:59:30"
1643,2025-04-04,2025-12-13,0,9,Unstable,"2026-04-06 10:59:30"
1644,2025-04-04,2025-12-13,0,8,Unstable,"2026-04-06 10:59:30"
1645,2025-04-04,2025-12-13,0,5,Limited,"2026-04-06 10:59:30"
1646,2025-04-04,2025-12-13,0,5,Limited,"2026-04-06 10:59:30"
1647,2025-04-04,2025-12-13,0,10,Unstable,"2026-04-06 10:59:30"
1648,2025-04-04,2025-12-13,0,12,Unstable,"2026-04-06 10:59:30"
1649,2025-04-04,2025-12-13,0,16,Unstable,"2026-04-06 10:59:30"
165,2025-04-04,2025-12-13,1,11,Unstable,"2026-04-06 10:59:30"
1650,2025-04-04,2025-12-13,0,16,Unstable,"2026-04-06 10:59:30"
1651,2025-04-04,2025-12-13,0,3,Limited,"2026-04-06 10:59:30"
1652,2025-04-04,2025-12-13,0,15,Unstable,"2026-04-06 10:59:30"
1653,2025-04-04,2025-12-13,5,38,Unstable,"2026-04-06 10:59:30"
1654,2025-04-04,2025-12-13,0,5,Limited,"2026-04-06 10:59:30"
1655,2025-04-04,2025-12-13,0,2,Limited,"2026-04-06 10:59:30"
1656,2025-04-04,2025-12-13,0,8,Unstable,"2026-04-06 10:59:30"
1657,2025-04-04,2025-12-13,0,2,Limited,"2026-04-06 10:59:30"
1658,2025-04-04,2025-12-13,5,10,Limited,"2026-04-06 10:59:30"
1659,2025-04-04,2025-12-13,5,17,Unstable,"2026-04-06 10:59:30"
166,2025-04-04,2025-12-13,5,29,Unstable,"2026-04-06 10:59:30"
1660,2025-04-04,2025-12-13,0,7,Unstable,"2026-04-06 10:59:30"
1661,2025-04-04,2025-12-13,0,3,Limited,"2026-04-06 10:59:30"
1662,2025-04-04,2025-12-13,6,21,Unstable,"2026-04-06 10:59:30"
1663,2025-04-04,2025-12-13,0,9,Unstable,"2026-04-06 10:59:30"
1664,2025-04-04,2025-12-13,0,4,Limited,"2026-04-06 10:59:30"
1665,2025-04-04,2025-12-13,7,21,Unstable,"2026-04-06 10:59:30"
1666,2025-04-04,2025-12-13,0,13,Unstable,"2026-04-06 10:59:30"
1667,2025-04-04,2025-12-13,7,25,Unstable,"2026-04-06 10:59:30"
1668,2025-04-04,2025-12-13,0,12,Unstable,"2026-04-06 10:59:30"
1669,2025-04-04,2025-12-13,7,8,Stable,"2026-04-06 10:59:30"
167,2025-04-04,2025-12-13,0,1,Limited,"2026-04-06 10:59:30"
1670,2025-04-04,2025-12-13,2,8,Limited,"2026-04-06 10:59:30"
1671,2025-04-04,2025-12-13,2,8,Limited,"2026-04-06 10:59:30"
1672,2025-04-04,2025-12-13,1,7,Limited,"2026-04-06 10:59:30"
1673,2025-04-04,2025-12-13,1,8,Limited,"2026-04-06 10:59:30"
1674,2025-04-04,2025-12-13,1,6,Limited,"2026-04-06 10:59:30"
1675,2025-04-04,2025-12-13,1,8,Limited,"2026-04-06 10:59:30"
1676,2025-04-04,2025-12-13,6,9,Limited,"2026-04-06 10:59:30"
1677,2025-04-04,2025-12-13,7,5,Stable,"2026-04-06 10:59:30"
1678,2025-04-04,2025-12-13,7,9,Stable,"2026-04-06 10:59:30"
1679,2025-04-04,2025-12-13,7,10,Stable,"2026-04-06 10:59:30"
168,2025-04-04,2025-12-13,0,11,Unstable,"2026-04-06 10:59:30"
1680,2025-04-04,2025-12-13,1,2,Limited,"2026-04-06 10:59:30"
1681,2025-04-04,2025-12-13,7,22,Unstable,"2026-04-06 10:59:30"
1682,2025-04-04,2025-12-13,1,8,Limited,"2026-04-06 10:59:30"
1683,2025-04-04,2025-12-13,1,8,Limited,"2026-04-06 10:59:30"
1684,2025-04-04,2025-12-13,2,6,Limited,"2026-04-06 10:59:30"
1685,2025-04-04,2025-12-13,1,5,Limited,"2026-04-06 10:59:30"
1686,2025-04-04,2025-12-13,7,4,Stable,"2026-04-06 10:59:30"
1687,2025-04-04,2025-12-13,0,6,Limited,"2026-04-06 10:59:30"
1688,2025-04-04,2025-12-13,0,29,Unstable,"2026-04-06 10:59:30"
1689,2025-04-04,2025-12-13,0,30,Unstable,"2026-04-06 10:59:30"
169,2025-04-04,2025-12-13,0,21,Unstable,"2026-04-06 10:59:30"
1690,2025-04-04,2025-12-13,0,10,Unstable,"2026-04-06 10:59:30"
1691,2025-04-04,2025-12-13,0,40,Unstable,"2026-04-06 10:59:30"
1692,2025-04-04,2025-12-13,0,17,Unstable,"2026-04-06 10:59:30"
1693,2025-04-04,2025-12-13,0,46,Unstable,"2026-04-06 10:59:30"
1694,2025-04-04,2025-12-13,0,21,Unstable,"2026-04-06 10:59:30"
1695,2025-04-04,2025-12-13,0,15,Unstable,"2026-04-06 10:59:30"
1696,2025-04-04,2025-12-13,0,11,Unstable,"2026-04-06 10:59:30"
1697,2025-04-04,2025-12-13,0,4,Limited,"2026-04-06 10:59:30"
1698,2025-04-04,2025-12-13,0,12,Unstable,"2026-04-06 10:59:30"
1699,2025-04-04,2025-12-13,0,14,Unstable,"2026-04-06 10:59:30"
17,2025-04-04,2025-12-13,5,30,Unstable,"2026-04-06 10:59:30"
170,2025-04-04,2025-12-13,0,4,Limited,"2026-04-06 10:59:30"
1700,2025-04-04,2025-12-13,0,8,Unstable,"2026-04-06 10:59:30"
1701,2025-04-04,2025-12-13,0,3,Limited,"2026-04-06 10:59:30"
1702,2025-04-04,2025-12-13,0,11,Unstable,"2026-04-06 10:59:30"
1703,2025-04-04,2025-12-13,0,22,Unstable,"2026-04-06 10:59:30"
1704,2025-04-04,2025-12-13,0,13,Unstable,"2026-04-06 10:59:30"
1705,2025-04-04,2025-12-13,0,13,Unstable,"2026-04-06 10:59:30"
1706,2025-04-04,2025-12-13,0,3,Limited,"2026-04-06 10:59:30"
1707,2025-04-04,2025-12-13,0,13,Unstable,"2026-04-06 10:59:30"
1708,2025-04-04,2025-12-13,0,10,Unstable,"2026-04-06 10:59:30"
1709,2025-04-04,2025-12-13,0,49,Unstable,"2026-04-06 10:59:30"
171,2025-04-04,2025-12-13,0,4,Limited,"2026-04-06 10:59:30"
1710,2025-04-04,2025-12-13,0,39,Unstable,"2026-04-06 10:59:30"
1711,2025-04-04,2025-12-13,0,10,Unstable,"2026-04-06 10:59:30"
1712,2025-04-04,2025-12-13,0,20,Unstable,"2026-04-06 10:59:30"
1713,2025-04-04,2025-12-13,0,69,Unstable,"2026-04-06 10:59:30"
1714,2025-04-04,2025-12-13,0,28,Unstable,"2026-04-06 10:59:30"
1715,2025-04-04,2025-12-13,0,97,Unstable,"2026-04-06 10:59:30"
1716,2025-04-04,2025-12-13,0,47,Unstable,"2026-04-06 10:59:30"
1717,2025-04-04,2025-12-13,0,12,Unstable,"2026-04-06 10:59:30"
1718,2025-04-04,2025-12-13,0,8,Unstable,"2026-04-06 10:59:30"
1719,2025-04-04,2025-12-13,0,2,Limited,"2026-04-06 10:59:30"
172,2025-04-04,2025-12-13,0,1,Limited,"2026-04-06 10:59:30"
1720,2025-04-04,2025-12-13,0,10,Unstable,"2026-04-06 10:59:30"
1721,2025-04-04,2025-12-13,0,3,Limited,"2026-04-06 10:59:30"
1722,2025-04-04,2025-12-13,0,3,Limited,"2026-04-06 10:59:30"
1723,2025-04-04,2025-12-13,0,17,Unstable,"2026-04-06 10:59:30"
1724,2025-04-04,2025-12-13,2,25,Unstable,"2026-04-06 10:59:30"
1725,2025-04-04,2025-12-13,0,36,Unstable,"2026-04-06 10:59:30"
1726,2025-04-04,2025-12-13,0,30,Unstable,"2026-04-06 10:59:30"
1727,2025-04-04,2025-12-13,0,41,Unstable,"2026-04-06 10:59:30"
1728,2025-04-04,2025-12-13,0,13,Unstable,"2026-04-06 10:59:30"
1729,2025-04-04,2025-12-13,0,2,Limited,"2026-04-06 10:59:30"
173,2025-04-04,2025-12-13,2,7,Limited,"2026-04-06 10:59:30"
1730,2025-04-04,2025-12-13,0,4,Limited,"2026-04-06 10:59:30"
1731,2025-04-04,2025-12-13,0,2,Limited,"2026-04-06 10:59:30"
1732,2025-04-04,2025-12-13,0,11,Unstable,"2026-04-06 10:59:30"
1733,2025-04-04,2025-12-13,0,20,Unstable,"2026-04-06 10:59:30"
1734,2025-04-04,2025-12-13,0,16,Unstable,"2026-04-06 10:59:30"
1735,2025-04-04,2025-12-13,0,7,Unstable,"2026-04-06 10:59:30"
1736,2025-04-04,2025-12-13,0,12,Unstable,"2026-04-06 10:59:30"
1737,2025-04-04,2025-12-13,0,9,Unstable,"2026-04-06 10:59:30"
1738,2025-04-04,2025-12-13,0,10,Unstable,"2026-04-06 10:59:30"
1739,2025-04-04,2025-12-13,0,17,Unstable,"2026-04-06 10:59:30"
174,2025-04-04,2025-12-13,1,4,Limited,"2026-04-06 10:59:30"
1740,2025-04-04,2025-12-13,0,20,Unstable,"2026-04-06 10:59:30"
1741,2025-04-04,2025-12-13,0,13,Unstable,"2026-04-06 10:59:30"
1742,2025-04-04,2025-12-13,0,15,Unstable,"2026-04-06 10:59:30"
1743,2025-04-04,2025-12-13,0,2,Limited,"2026-04-06 10:59:30"
1744,2025-04-04,2025-12-13,0,11,Unstable,"2026-04-06 10:59:30"
1745,2025-04-04,2025-12-13,0,5,Limited,"2026-04-06 10:59:30"
1746,2025-04-04,2025-12-13,0,3,Limited,"2026-04-06 10:59:30"
1747,2025-04-04,2025-12-13,0,12,Unstable,"2026-04-06 10:59:30"
1748,2025-04-04,2025-12-13,0,7,Unstable,"2026-04-06 10:59:30"
1749,2025-04-04,2025-12-13,0,9,Unstable,"2026-04-06 10:59:30"
175,2025-04-04,2025-12-13,2,8,Limited,"2026-04-06 10:59:30"
1750,2025-04-04,2025-12-13,0,9,Unstable,"2026-04-06 10:59:30"
1751,2025-04-04,2025-12-13,0,5,Limited,"2026-04-06 10:59:30"
1752,2025-04-04,2025-12-13,0,59,Unstable,"2026-04-06 10:59:30"
1753,2025-04-04,2025-12-13,0,49,Unstable,"2026-04-06 10:59:30"
1754,2025-04-04,2025-12-13,0,83,Unstable,"2026-04-06 10:59:30"
1755,2025-04-04,2025-12-13,0,96,Unstable,"2026-04-06 10:59:30"
1756,2025-04-04,2025-12-13,0,68,Unstable,"2026-04-06 10:59:30"
1757,2025-04-04,2025-12-13,0,14,Unstable,"2026-04-06 10:59:30"
1758,2025-04-04,2025-12-13,0,14,Unstable,"2026-04-06 10:59:30"
1759,2025-04-04,2025-12-13,0,28,Unstable,"2026-04-06 10:59:30"
176,2025-04-04,2025-12-13,1,2,Limited,"2026-04-06 10:59:30"
1760,2025-04-04,2025-12-13,0,58,Unstable,"2026-04-06 10:59:30"
1761,2025-04-04,2025-12-13,0,10,Unstable,"2026-04-06 10:59:30"
1762,2025-04-04,2025-12-13,0,10,Unstable,"2026-04-06 10:59:30"
1763,2025-04-04,2025-12-13,0,20,Unstable,"2026-04-06 10:59:30"
1764,2025-04-04,2025-12-13,0,2,Limited,"2026-04-06 10:59:30"
1765,2025-04-04,2025-12-13,0,17,Unstable,"2026-04-06 10:59:30"
1766,2025-04-04,2025-12-13,0,3,Limited,"2026-04-06 10:59:30"
1767,2025-04-04,2025-12-13,0,18,Unstable,"2026-04-06 10:59:30"
1768,2025-04-04,2025-12-13,0,5,Limited,"2026-04-06 10:59:30"
1769,2025-04-04,2025-12-13,0,9,Unstable,"2026-04-06 10:59:30"
177,2025-04-04,2025-12-13,0,4,Limited,"2026-04-06 10:59:30"
1770,2025-04-04,2025-12-13,0,10,Unstable,"2026-04-06 10:59:30"
1771,2025-04-04,2025-12-13,0,37,Unstable,"2026-04-06 10:59:30"
1772,2025-04-04,2025-12-13,0,11,Unstable,"2026-04-06 10:59:30"
1773,2025-04-04,2025-12-13,0,50,Unstable,"2026-04-06 10:59:30"
1774,2025-04-04,2025-12-13,0,13,Unstable,"2026-04-06 10:59:30"
1775,2025-04-04,2025-12-13,0,15,Unstable,"2026-04-06 10:59:30"
1776,2025-04-04,2025-12-13,0,84,Unstable,"2026-04-06 10:59:30"
1777,2025-04-04,2025-12-13,0,67,Unstable,"2026-04-06 10:59:30"
1778,2025-04-04,2025-12-13,0,57,Unstable,"2026-04-06 10:59:30"
1779,2025-04-04,2025-12-13,0,2,Limited,"2026-04-06 10:59:30"
178,2025-04-04,2025-12-13,5,31,Unstable,"2026-04-06 10:59:30"
1780,2025-04-04,2025-12-13,0,9,Unstable,"2026-04-06 10:59:30"
1781,2025-04-04,2025-12-13,0,8,Unstable,"2026-04-06 10:59:30"
1782,2025-04-04,2025-12-13,0,7,Unstable,"2026-04-06 10:59:30"
1783,2025-04-04,2025-12-13,0,8,Unstable,"2026-04-06 10:59:30"
1784,2025-04-04,2025-12-13,0,5,Limited,"2026-04-06 10:59:30"
1785,2025-04-04,2025-12-13,0,6,Limited,"2026-04-06 10:59:30"
1786,2025-04-04,2025-12-13,0,11,Unstable,"2026-04-06 10:59:30"
1787,2025-04-04,2025-12-13,0,4,Limited,"2026-04-06 10:59:30"
1788,2025-04-04,2025-12-13,0,4,Limited,"2026-04-06 10:59:30"
1789,2025-04-04,2025-12-13,0,7,Unstable,"2026-04-06 10:59:30"
179,2025-04-04,2025-12-13,0,9,Unstable,"2026-04-06 10:59:30"
1790,2025-04-04,2025-12-13,0,2,Limited,"2026-04-06 10:59:30"
1791,2025-04-04,2025-12-13,0,7,Unstable,"2026-04-06 10:59:30"
1792,2025-04-04,2025-12-13,2,12,Unstable,"2026-04-06 10:59:30"
1793,2025-04-04,2025-12-13,2,33,Unstable,"2026-04-06 10:59:30"
1794,2025-04-04,2025-12-13,0,24,Unstable,"2026-04-06 10:59:30"
1795,2025-04-04,2025-12-13,0,11,Unstable,"2026-04-06 10:59:30"
1796,2025-04-04,2025-12-13,0,12,Unstable,"2026-04-06 10:59:30"
1797,2025-04-04,2025-12-13,0,21,Unstable,"2026-04-06 10:59:30"
1798,2025-04-04,2025-12-13,0,8,Unstable,"2026-04-06 10:59:30"
1799,2025-04-04,2025-12-13,0,12,Unstable,"2026-04-06 10:59:30"
18,2025-04-04,2025-12-13,0,13,Unstable,"2026-04-06 10:59:30"
180,2025-04-04,2025-12-13,7,45,Unstable,"2026-04-06 10:59:30"
1800,2025-04-04,2025-12-13,0,10,Unstable,"2026-04-06 10:59:30"
1801,2025-04-04,2025-12-13,5,19,Unstable,"2026-04-06 10:59:30"
1802,2025-04-04,2025-12-13,0,5,Limited,"2026-04-06 10:59:30"
1803,2025-04-04,2025-12-13,5,18,Unstable,"2026-04-06 10:59:30"
1804,2025-04-04,2025-12-13,1,3,Limited,"2026-04-06 10:59:30"
1805,2025-04-04,2025-12-13,7,20,Limited,"2026-04-06 10:59:30"
1806,2025-04-04,2025-12-13,2,69,Unstable,"2026-04-06 10:59:30"
1807,2025-04-04,2025-12-13,0,2,Limited,"2026-04-06 10:59:30"
1808,2025-04-04,2025-12-13,7,21,Unstable,"2026-04-06 10:59:30"
1809,2025-04-04,2025-12-13,7,22,Unstable,"2026-04-06 10:59:30"
181,2025-04-04,2025-12-13,1,18,Unstable,"2026-04-06 10:59:30"
1810,2025-04-04,2025-12-13,5,19,Unstable,"2026-04-06 10:59:30"
1811,2025-04-04,2025-12-13,2,10,Limited,"2026-04-06 10:59:30"
1812,2025-04-04,2025-12-13,5,20,Unstable,"2026-04-06 10:59:30"
1813,2025-04-04,2025-12-13,5,21,Unstable,"2026-04-06 10:59:30"
1814,2025-04-04,2025-12-13,0,3,Limited,"2026-04-06 10:59:30"
1815,2025-04-04,2025-12-13,5,20,Unstable,"2026-04-06 10:59:30"
1816,2025-04-04,2025-12-13,0,4,Limited,"2026-04-06 10:59:30"
1817,2025-04-04,2025-12-13,2,9,Limited,"2026-04-06 10:59:30"
1818,2025-04-04,2025-12-13,1,7,Limited,"2026-04-06 10:59:30"
1819,2025-04-04,2025-12-13,5,77,Unstable,"2026-04-06 10:59:30"
182,2025-04-04,2025-12-13,6,44,Unstable,"2026-04-06 10:59:30"
1820,2025-04-04,2025-12-13,0,4,Limited,"2026-04-06 10:59:30"
1821,2025-04-04,2025-12-13,5,21,Unstable,"2026-04-06 10:59:30"
1822,2025-04-04,2025-12-13,0,4,Limited,"2026-04-06 10:59:30"
1823,2025-04-04,2025-12-13,5,21,Unstable,"2026-04-06 10:59:30"
1824,2025-04-04,2025-12-13,5,20,Unstable,"2026-04-06 10:59:30"
1825,2025-04-04,2025-12-13,0,8,Unstable,"2026-04-06 10:59:30"
1826,2025-04-04,2025-12-13,5,16,Limited,"2026-04-06 10:59:30"
1827,2025-04-04,2025-12-13,5,12,Limited,"2026-04-06 10:59:30"
1828,2025-04-04,2025-12-13,7,14,Limited,"2026-04-06 10:59:30"
1829,2025-04-04,2025-12-13,7,15,Limited,"2026-04-06 10:59:30"
183,2025-04-04,2025-12-13,6,32,Unstable,"2026-04-06 10:59:30"
1830,2025-04-04,2025-12-13,7,19,Limited,"2026-04-06 10:59:30"
1831,2025-04-04,2025-12-13,7,21,Unstable,"2026-04-06 10:59:30"
1832,2025-04-04,2025-12-13,5,20,Unstable,"2026-04-06 10:59:30"
1833,2025-04-04,2025-12-13,5,78,Unstable,"2026-04-06 10:59:30"
1834,2025-04-04,2025-12-13,5,19,Unstable,"2026-04-06 10:59:30"
1835,2025-04-04,2025-12-13,5,68,Unstable,"2026-04-06 10:59:30"
1836,2025-04-04,2025-12-13,6,81,Unstable,"2026-04-06 10:59:30"
1837,2025-04-04,2025-12-13,0,72,Unstable,"2026-04-06 10:59:30"
1838,2025-04-04,2025-12-13,0,44,Unstable,"2026-04-06 10:59:30"
1839,2025-04-04,2025-12-13,0,25,Unstable,"2026-04-06 10:59:30"
184,2025-04-04,2025-12-13,0,2,Limited,"2026-04-06 10:59:30"
1840,2025-04-04,2025-12-13,0,35,Unstable,"2026-04-06 10:59:30"
1841,2025-04-04,2025-12-13,2,76,Unstable,"2026-04-06 10:59:30"
1842,2025-04-04,2025-12-13,0,59,Unstable,"2026-04-06 10:59:30"
1843,2025-04-04,2025-12-13,7,88,Unstable,"2026-04-06 10:59:30"
1844,2025-04-04,2025-12-13,0,84,Unstable,"2026-04-06 10:59:30"
1845,2025-04-04,2025-12-13,0,55,Unstable,"2026-04-06 10:59:30"
1846,2025-04-04,2025-12-13,2,64,Unstable,"2026-04-06 10:59:30"
1847,2025-04-04,2025-12-13,0,14,Unstable,"2026-04-06 10:59:30"
1848,2025-04-04,2025-12-13,0,11,Unstable,"2026-04-06 10:59:30"
1849,2025-04-04,2025-12-13,0,20,Unstable,"2026-04-06 10:59:30"
185,2025-04-04,2025-12-13,0,4,Limited,"2026-04-06 10:59:30"
1850,2025-04-04,2025-12-13,0,52,Unstable,"2026-04-06 10:59:30"
1851,2025-04-04,2025-12-13,0,5,Limited,"2026-04-06 10:59:30"
1852,2025-04-04,2025-12-13,0,7,Unstable,"2026-04-06 10:59:30"
1853,2025-04-04,2025-12-13,3,45,Unstable,"2026-04-06 10:59:30"
1854,2025-04-04,2025-12-13,4,57,Unstable,"2026-04-06 10:59:30"
1855,2025-04-04,2025-12-13,0,36,Unstable,"2026-04-06 10:59:30"
1856,2025-04-04,2025-12-13,7,89,Unstable,"2026-04-06 10:59:30"
1857,2025-04-04,2025-12-13,7,89,Unstable,"2026-04-06 10:59:30"
1858,2025-04-04,2025-12-13,2,33,Unstable,"2026-04-06 10:59:30"
1859,2025-04-04,2025-12-13,5,70,Unstable,"2026-04-06 10:59:30"
186,2025-04-04,2025-12-13,0,33,Unstable,"2026-04-06 10:59:30"
1860,2025-04-04,2025-12-13,3,46,Unstable,"2026-04-06 10:59:30"
1861,2025-04-04,2025-12-13,4,61,Unstable,"2026-04-06 10:59:30"
1862,2025-04-04,2025-12-13,7,94,Unstable,"2026-04-06 10:59:30"
1863,2025-04-04,2025-12-13,6,85,Unstable,"2026-04-06 10:59:30"
1864,2025-04-04,2025-12-13,1,18,Unstable,"2026-04-06 10:59:30"
1865,2025-04-04,2025-12-13,0,72,Unstable,"2026-04-06 10:59:30"
1866,2025-04-04,2025-12-13,7,93,Unstable,"2026-04-06 10:59:30"
1867,2025-04-04,2025-12-13,0,83,Unstable,"2026-04-06 10:59:30"
1868,2025-04-04,2025-12-13,0,78,Unstable,"2026-04-06 10:59:30"
1869,2025-04-04,2025-12-13,2,32,Unstable,"2026-04-06 10:59:30"
187,2025-04-04,2025-12-13,0,32,Unstable,"2026-04-06 10:59:30"
1870,2025-04-04,2025-12-13,5,72,Unstable,"2026-04-06 10:59:30"
1871,2025-04-04,2025-12-13,0,60,Unstable,"2026-04-06 10:59:30"
1872,2025-04-04,2025-12-13,7,95,Unstable,"2026-04-06 10:59:30"
1873,2025-04-04,2025-12-13,1,17,Unstable,"2026-04-06 10:59:30"
1874,2025-04-04,2025-12-13,5,13,Limited,"2026-04-06 10:59:30"
1875,2025-04-04,2025-12-13,0,39,Unstable,"2026-04-06 10:59:30"
1876,2025-04-04,2025-12-13,5,70,Unstable,"2026-04-06 10:59:30"
1877,2025-04-04,2025-12-13,7,90,Unstable,"2026-04-06 10:59:30"
1878,2025-04-04,2025-12-13,7,90,Unstable,"2026-04-06 10:59:30"
1879,2025-04-04,2025-12-13,6,83,Unstable,"2026-04-06 10:59:30"
188,2025-04-04,2025-12-13,0,26,Unstable,"2026-04-06 10:59:30"
1880,2025-04-04,2025-12-13,2,34,Unstable,"2026-04-06 10:59:30"
1881,2025-04-04,2025-12-13,0,4,Limited,"2026-04-06 10:59:30"
1882,2025-04-04,2025-12-13,2,34,Unstable,"2026-04-06 10:59:30"
1883,2025-04-04,2025-12-13,3,47,Unstable,"2026-04-06 10:59:30"
1884,2025-04-04,2025-12-13,6,87,Unstable,"2026-04-06 10:59:30"
1885,2025-04-04,2025-12-13,2,32,Unstable,"2026-04-06 10:59:30"
1886,2025-04-04,2025-12-13,7,95,Unstable,"2026-04-06 10:59:30"
1887,2025-04-04,2025-12-13,1,19,Unstable,"2026-04-06 10:59:30"
1888,2025-04-04,2025-12-13,6,86,Unstable,"2026-04-06 10:59:30"
1889,2025-04-04,2025-12-13,7,94,Unstable,"2026-04-06 10:59:30"
189,2025-04-04,2025-12-13,0,12,Unstable,"2026-04-06 10:59:30"
1890,2025-04-04,2025-12-13,7,94,Unstable,"2026-04-06 10:59:30"
1891,2025-04-04,2025-12-13,1,20,Unstable,"2026-04-06 10:59:30"
1892,2025-04-04,2025-12-13,6,14,Limited,"2026-04-06 10:59:30"
1893,2025-04-04,2025-12-13,6,12,Limited,"2026-04-06 10:59:30"
1894,2025-04-04,2025-12-13,7,10,Stable,"2026-04-06 10:59:30"
1895,2025-04-04,2025-12-13,2,8,Limited,"2026-04-06 10:59:30"
1896,2025-04-04,2025-12-13,7,12,Limited,"2026-04-06 10:59:30"
1897,2025-04-04,2025-12-13,5,10,Limited,"2026-04-06 10:59:30"
1898,2025-04-04,2025-12-13,1,6,Limited,"2026-04-06 10:59:30"
1899,2025-04-04,2025-12-13,2,14,Unstable,"2026-04-06 10:59:30"
